;Timestamp;Estado;Consumo Residencial;Consumo Industrial;Populacao;PIB;IDEB
406;fev. 2006;Amazonas;76.254;122.033;3311026;39933212635;2.95
407;mar. 2006;Amazonas;76.837;122.357;3311026;39933212635;2.95
408;abr. 2006;Amazonas;76.348;128.545;3311026;39933212635;2.95
409;mai. 2006;Amazonas;78.622;126.113;3311026;39933212635;2.95
410;jun. 2006;Amazonas;79.366;128.241;3311026;39933212635;2.95
411;jul. 2006;Amazonas;85.165;127.362;3311026;39933212635;2.95
412;ago. 2006;Amazonas;84.990;133.410;3311026;39933212635;2.95
413;set. 2006;Amazonas;93.264;136.401;3311026;39933212635;2.95
414;out. 2006;Amazonas;90.574;132.901;3311026;39933212635;2.95
415;nov. 2006;Amazonas;94.874;135.677;3311026;39933212635;2.95
416;dez. 2006;Amazonas;85.411;127.231;3311026;39933212635;2.95
417;jan. 2007;Amazonas;85.213;114.038;3221940;43479773086;3.4
418;fev. 2007;Amazonas;83.926;122.892;3221940;43479773086;3.4
419;mar. 2007;Amazonas;83.336;125.914;3221940;43479773086;3.4
420;abr. 2007;Amazonas;84.669;129.096;3221940;43479773086;3.4
421;mai. 2007;Amazonas;83.507;130.760;3221940;43479773086;3.4
422;jun. 2007;Amazonas;87.016;137.039;3221940;43479773086;3.4
423;jul. 2007;Amazonas;87.017;127.840;3221940;43479773086;3.4
424;ago. 2007;Amazonas;93.570;137.937;3221940;43479773086;3.4
425;set. 2007;Amazonas;91.972;140.333;3221940;43479773086;3.4
426;out. 2007;Amazonas;93.700;143.303;3221940;43479773086;3.4
427;nov. 2007;Amazonas;100.730;143.454;3221940;43479773086;3.4
428;dez. 2007;Amazonas;96.347;131.430;3221940;43479773086;3.4
429;jan. 2008;Amazonas;88.228;124.596;3341096;48115264642;3.6
430;fev. 2008;Amazonas;86.949;128.933;3341096;48115264642;3.6
431;mar. 2008;Amazonas;84.099;135.858;3341096;48115264642;3.6
432;abr. 2008;Amazonas;87.145;133.053;3341096;48115264642;3.6
433;mai. 2008;Amazonas;97.994;136.500;3341096;48115264642;3.6
434;jun. 2008;Amazonas;88.541;141.235;3341096;48115264642;3.6
435;jul. 2008;Amazonas;91.423;138.382;3341096;48115264642;3.6
436;ago. 2008;Amazonas;101.544;149.070;3341096;48115264642;3.6
437;set. 2008;Amazonas;102.330;150.617;3341096;48115264642;3.6
438;out. 2008;Amazonas;97.800;150.572;3341096;48115264642;3.6
439;nov. 2008;Amazonas;102.120;150.567;3341096;48115264642;3.6
440;dez. 2008;Amazonas;94.786;123.978;3341096;48115264642;3.6
441;jan. 2009;Amazonas;96.899;107.117;3393369;50559839676;3.8
442;fev. 2009;Amazonas;85.480;113.231;3393369;50559839676;3.8
443;mar. 2009;Amazonas;87.581;116.105;3393369;50559839676;3.8
444;abr. 2009;Amazonas;91.297;115.810;3393369;50559839676;3.8
445;mai. 2009;Amazonas;92.701;118.377;3393369;50559839676;3.8
446;jun. 2009;Amazonas;91.449;121.402;3393369;50559839676;3.8
447;jul. 2009;Amazonas;96.275;117.150;3393369;50559839676;3.8
448;ago. 2009;Amazonas;107.912;137.830;3393369;50559839676;3.8
449;set. 2009;Amazonas;111.095;128.054;3393369;50559839676;3.8
450;out. 2009;Amazonas;110.088;142.707;3393369;50559839676;3.8
451;nov. 2009;Amazonas;114.780;133.965;3393369;50559839676;3.8
452;dez. 2009;Amazonas;112.131;128.962;3393369;50559839676;3.8
453;jan. 2010;Amazonas;104.188;120.258;3483985;60877122684;4.0
454;fev. 2010;Amazonas;100.078;131.435;3483985;60877122684;4.0
455;mar. 2010;Amazonas;100.130;125.641;3483985;60877122684;4.0
456;abr. 2010;Amazonas;105.983;140.019;3483985;60877122684;4.0
457;mai. 2010;Amazonas;104.192;137.200;3483985;60877122684;4.0
458;jun. 2010;Amazonas;107.950;139.501;3483985;60877122684;4.0
459;jul. 2010;Amazonas;108.616;129.670;3483985;60877122684;4.0
460;ago. 2010;Amazonas;113.178;147.416;3483985;60877122684;4.0
461;set. 2010;Amazonas;123.056;144.966;3483985;60877122684;4.0
462;out. 2010;Amazonas;119.121;150.949;3483985;60877122684;4.0
463;nov. 2010;Amazonas;118.301;149.663;3483985;60877122684;4.0
464;dez. 2010;Amazonas;112.818;135.125;3483985;60877122684;4.0
465;jan. 2011;Amazonas;108.301;133.819;3538387;70734401222;4.2
466;fev. 2011;Amazonas;99.360;142.025;3538387;70734401222;4.2
467;mar. 2011;Amazonas;107.740;139.700;3538387;70734401222;4.2
468;abr. 2011;Amazonas;100.067;144.020;3538387;70734401222;4.2
469;mai. 2011;Amazonas;104.022;146.499;3538387;70734401222;4.2
470;jun. 2011;Amazonas;113.562;146.123;3538387;70734401222;4.2
471;jul. 2011;Amazonas;116.098;147.862;3538387;70734401222;4.2
472;ago. 2011;Amazonas;125.338;160.371;3538387;70734401222;4.2
473;set. 2011;Amazonas;136.081;152.989;3538387;70734401222;4.2
474;out. 2011;Amazonas;131.818;161.326;3538387;70734401222;4.2
475;nov. 2011;Amazonas;123.679;156.888;3538387;70734401222;4.2
476;dez. 2011;Amazonas;119.539;143.738;3538387;70734401222;4.2
477;jan. 2012;Amazonas;116.226;144.428;3590985;72242700676;4.35
478;fev. 2012;Amazonas;122.258;167.018;3590985;72242700676;4.35
479;mar. 2012;Amazonas;104.234;167.413;3590985;72242700676;4.35
480;abr. 2012;Amazonas;118.501;151.823;3590985;72242700676;4.35
481;mai. 2012;Amazonas;119.037;154.836;3590985;72242700676;4.35
482;jun. 2012;Amazonas;137.278;144.282;3590985;72242700676;4.35
483;jul. 2012;Amazonas;132.945;141.884;3590985;72242700676;4.35
484;ago. 2012;Amazonas;136.398;161.756;3590985;72242700676;4.35
485;set. 2012;Amazonas;139.562;147.043;3590985;72242700676;4.35
486;out. 2012;Amazonas;142.055;157.598;3590985;72242700676;4.35
487;nov. 2012;Amazonas;144.971;151.161;3590985;72242700676;4.35
488;dez. 2012;Amazonas;141.661;127.044;3590985;72242700676;4.35
489;jan. 2013;Amazonas;128.283;140.657;3807921;83051232958;4.5
490;fev. 2013;Amazonas;134.521;131.564;3807921;83051232958;4.5
491;mar. 2013;Amazonas;121.180;150.899;3807921;83051232958;4.5
492;abr. 2013;Amazonas;136.957;152.647;3807921;83051232958;4.5
493;mai. 2013;Amazonas;138.510;150.326;3807921;83051232958;4.5
494;jun. 2013;Amazonas;148.947;144.558;3807921;83051232958;4.5
495;jul. 2013;Amazonas;156.300;151.609;3807921;83051232958;4.5
496;ago. 2013;Amazonas;153.192;159.810;3807921;83051232958;4.5
497;set. 2013;Amazonas;159.813;150.586;3807921;83051232958;4.5
498;out. 2013;Amazonas;167.620;163.286;3807921;83051232958;4.5
499;nov. 2013;Amazonas;170.727;153.287;3807921;83051232958;4.5
500;dez. 2013;Amazonas;167.608;134.659;3807921;83051232958;4.5
501;jan. 2014;Amazonas;158.494;151.841;3873743;86668643770;4.75
502;fev. 2014;Amazonas;151.437;144.760;3873743;86668643770;4.75
503;mar. 2014;Amazonas;150.863;146.843;3873743;86668643770;4.75
504;abr. 2014;Amazonas;147.437;148.922;3873743;86668643770;4.75
505;mai. 2014;Amazonas;166.291;152.727;3873743;86668643770;4.75
506;jun. 2014;Amazonas;165.613;126.412;3873743;86668643770;4.75
507;jul. 2014;Amazonas;167.968;150.633;3873743;86668643770;4.75
508;ago. 2014;Amazonas;178.266;155.460;3873743;86668643770;4.75
509;set. 2014;Amazonas;185.528;157.672;3873743;86668643770;4.75
510;out. 2014;Amazonas;175.892;162.271;3873743;86668643770;4.75
511;nov. 2014;Amazonas;181.972;154.328;3873743;86668643770;4.75
512;dez. 2014;Amazonas;181.638;135.060;3873743;86668643770;4.75
513;jan. 2015;Amazonas;184.302;145.619;3938336;86568184233;5.0
514;fev. 2015;Amazonas;163.148;137.665;3938336;86568184233;5.0
515;mar. 2015;Amazonas;162.421;150.848;3938336;86568184233;5.0
516;abr. 2015;Amazonas;167.071;140.461;3938336;86568184233;5.0
517;mai. 2015;Amazonas;165.618;140.492;3938336;86568184233;5.0
518;jun. 2015;Amazonas;173.372;130.102;3938336;86568184233;5.0
519;jul. 2015;Amazonas;181.883;135.015;3938336;86568184233;5.0
520;ago. 2015;Amazonas;184.892;150.822;3938336;86568184233;5.0
521;set. 2015;Amazonas;205.056;141.451;3938336;86568184233;5.0
522;out. 2015;Amazonas;220.542;148.581;3938336;86568184233;5.0
523;nov. 2015;Amazonas;190.606;136.238;3938336;86568184233;5.0
524;dez. 2015;Amazonas;191.329;112.967;3938336;86568184233;5.0
525;jan. 2016;Amazonas;183.270;128.298;4001667;89039781991;5.15
526;fev. 2016;Amazonas;180.837;119.260;4001667;89039781991;5.15
527;mar. 2016;Amazonas;174.715;126.944;4001667;89039781991;5.15
528;abr. 2016;Amazonas;173.616;118.606;4001667;89039781991;5.15
529;mai. 2016;Amazonas;163.733;125.263;4001667;89039781991;5.15
530;jun. 2016;Amazonas;176.283;115.529;4001667;89039781991;5.15
531;jul. 2016;Amazonas;174.292;135.752;4001667;89039781991;5.15
532;ago. 2016;Amazonas;182.429;123.003;4001667;89039781991;5.15
533;set. 2016;Amazonas;177.687;151.940;4001667;89039781991;5.15
534;out. 2016;Amazonas;176.644;148.659;4001667;89039781991;5.15
535;nov. 2016;Amazonas;181.473;167.018;4001667;89039781991;5.15
536;dez. 2016;Amazonas;179.642;91.527;4001667;89039781991;5.15
537;jan. 2017;Amazonas;164.930;132.247;4063614;93240190919;5.3
538;fev. 2017;Amazonas;150.442;122.159;4063614;93240190919;5.3
539;mar. 2017;Amazonas;161.155;126.918;4063614;93240190919;5.3
540;abr. 2017;Amazonas;154.760;123.705;4063614;93240190919;5.3
541;mai. 2017;Amazonas;162.034;130.672;4063614;93240190919;5.3
542;jun. 2017;Amazonas;174.059;130.321;4063614;93240190919;5.3
543;jul. 2017;Amazonas;162.788;135.341;4063614;93240190919;5.3
544;ago. 2017;Amazonas;183.271;151.110;4063614;93240190919;5.3
545;set. 2017;Amazonas;180.538;135.856;4063614;93240190919;5.3
546;out. 2017;Amazonas;172.220;141.983;4063614;93240190919;5.3
547;nov. 2017;Amazonas;174.385;138.225;4063614;93240190919;5.3
548;dez. 2017;Amazonas;161.988;126.027;4063614;93240190919;5.3
549;jan. 2018;Amazonas;150.720;136.594;4080611;100109235068;5.3
550;fev. 2018;Amazonas;148.345;127.208;4080611;100109235068;5.3
551;mar. 2018;Amazonas;164.572;142.774;4080611;100109235068;5.3
552;abr. 2018;Amazonas;167.163;137.867;4080611;100109235068;5.3
553;mai. 2018;Amazonas;169.774;141.522;4080611;100109235068;5.3
554;jun. 2018;Amazonas;166.906;126.108;4080611;100109235068;5.3
555;jul. 2018;Amazonas;169.457;140.518;4080611;100109235068;5.3
556;ago. 2018;Amazonas;175.711;149.424;4080611;100109235068;5.3
557;set. 2018;Amazonas;176.887;137.103;4080611;100109235068;5.3
558;out. 2018;Amazonas;187.257;147.865;4080611;100109235068;5.3
559;nov. 2018;Amazonas;175.274;136.456;4080611;100109235068;5.3
560;dez. 2018;Amazonas;152.443;119.259;4080611;100109235068;5.3
561;jan. 2019;Amazonas;149.603;135.982;4144597;108181090996;5.3
562;fev. 2019;Amazonas;152.345;125.802;4144597;108181090996;5.3
563;mar. 2019;Amazonas;174.683;131.291;4144597;108181090996;5.3
564;abr. 2019;Amazonas;174.548;137.001;4144597;108181090996;5.3
565;mai. 2019;Amazonas;171.025;140.268;4144597;108181090996;5.3
566;jun. 2019;Amazonas;170.380;128.568;4144597;108181090996;5.3
567;jul. 2019;Amazonas;173.774;141.588;4144597;108181090996;5.3
568;ago. 2019;Amazonas;185.321;150.913;4144597;108181090996;5.3
569;set. 2019;Amazonas;178.109;141.750;4144597;108181090996;5.3
570;out. 2019;Amazonas;154.303;150.827;4144597;108181090996;5.3
571;nov. 2019;Amazonas;173.341;146.196;4144597;108181090996;5.3
572;dez. 2019;Amazonas;179.815;123.692;4144597;108181090996;5.3
573;jan. 2020;Amazonas;175.460;143.557;4207714;116019139386;5.3
574;fev. 2020;Amazonas;177.783;136.565;4207714;116019139386;5.3
575;mar. 2020;Amazonas;185.400;145.218;4207714;116019139386;5.3
576;abr. 2020;Amazonas;177.562;91.784;4207714;116019139386;5.3
577;mai. 2020;Amazonas;178.898;104.728;4207714;116019139386;5.3
578;jun. 2020;Amazonas;187.447;129.398;4207714;116019139386;5.3
579;jul. 2020;Amazonas;201.294;147.101;4207714;116019139386;5.3
580;ago. 2020;Amazonas;202.224;152.691;4207714;116019139386;5.3
581;set. 2020;Amazonas;204.860;156.169;4207714;116019139386;5.3
582;out. 2020;Amazonas;197.224;160.106;4207714;116019139386;5.3
583;nov. 2020;Amazonas;189.010;153.069;4207714;116019139386;5.3
584;dez. 2020;Amazonas;175.868;141.022;4207714;116019139386;5.3
585;jan. 2004;Roraima;15.607;1.686;381896;2822756978;3.6
586;fev. 2004;Roraima;14.793;1.599;381896;2822756978;3.6
587;mar. 2004;Roraima;14.461;1.680;381896;2822756978;3.6
588;abr. 2004;Roraima;15.417;1.811;381896;2822756978;3.6
589;mai. 2004;Roraima;13.130;1.831;381896;2822756978;3.6
590;jun. 2004;Roraima;13.541;1.661;381896;2822756978;3.6
591;jul. 2004;Roraima;13.256;1.154;381896;2822756978;3.6
592;ago. 2004;Roraima;12.645;1.081;381896;2822756978;3.6
593;set. 2004;Roraima;14.175;1.749;381896;2822756978;3.6
594;out. 2004;Roraima;15.159;1.619;381896;2822756978;3.6
595;nov. 2004;Roraima;15.656;1.036;381896;2822756978;3.6
596;dez. 2004;Roraima;15.434;2.049;381896;2822756978;3.6
597;jan. 2005;Roraima;15.679;1.152;391317;3193430415;3.6
598;fev. 2005;Roraima;15.026;456;391317;3193430415;3.6
599;mar. 2005;Roraima;14.307;1.205;391317;3193430415;3.6
600;abr. 2005;Roraima;15.098;1.264;391317;3193430415;3.6
601;mai. 2005;Roraima;13.314;1.274;391317;3193430415;3.6
602;jun. 2005;Roraima;13.301;1.196;391317;3193430415;3.6
603;jul. 2005;Roraima;13.875;963;391317;3193430415;3.6
604;ago. 2005;Roraima;13.537;942;391317;3193430415;3.6
605;set. 2005;Roraima;15.015;1.055;391317;3193430415;3.6
606;out. 2005;Roraima;15.410;1.183;391317;3193430415;3.6
607;nov. 2005;Roraima;17.629;1.113;391317;3193430415;3.6
608;dez. 2005;Roraima;14.389;1.250;391317;3193430415;3.6
609;jan. 2006;Roraima;14.278;1.119;403344;3802452111;3.85
610;fev. 2006;Roraima;13.675;1.664;403344;3802452111;3.85
611;mar. 2006;Roraima;13.721;1.290;403344;3802452111;3.85
612;abr. 2006;Roraima;13.664;840;403344;3802452111;3.85
613;mai. 2006;Roraima;14.371;1.280;403344;3802452111;3.85
614;jun. 2006;Roraima;13.646;1.285;403344;3802452111;3.85
615;jul. 2006;Roraima;12.750;1.167;403344;3802452111;3.85
616;ago. 2006;Roraima;13.898;1.079;403344;3802452111;3.85
617;set. 2006;Roraima;15.376;1.174;403344;3802452111;3.85
618;out. 2006;Roraima;16.753;1.085;403344;3802452111;3.85
619;nov. 2006;Roraima;17.264;1.193;403344;3802452111;3.85
620;dez. 2006;Roraima;15.600;1.087;403344;3802452111;3.85
621;jan. 2007;Roraima;16.789;1.096;395725;4203302125;4.1
622;fev. 2007;Roraima;15.271;1.213;395725;4203302125;4.1
623;mar. 2007;Roraima;16.230;1.352;395725;4203302125;4.1
624;abr. 2007;Roraima;16.218;1.176;395725;4203302125;4.1
625;mai. 2007;Roraima;16.377;1.255;395725;4203302125;4.1
626;jun. 2007;Roraima;15.291;1.190;395725;4203302125;4.1
627;jul. 2007;Roraima;14.677;1.211;395725;4203302125;4.1
628;ago. 2007;Roraima;15.746;1.250;395725;4203302125;4.1
629;set. 2007;Roraima;16.519;1.164;395725;4203302125;4.1
630;out. 2007;Roraima;16.668;1.178;395725;4203302125;4.1
631;nov. 2007;Roraima;18.699;1.246;395725;4203302125;4.1
632;dez. 2007;Roraima;17.072;1.332;395725;4203302125;4.1
633;jan. 2008;Roraima;16.410;1.216;412783;4841862423;4.15
634;fev. 2008;Roraima;16.787;1.368;412783;4841862423;4.15
635;mar. 2008;Roraima;17.219;1.349;412783;4841862423;4.15
636;abr. 2008;Roraima;17.722;1.468;412783;4841862423;4.15
637;mai. 2008;Roraima;17.532;1.232;412783;4841862423;4.15
638;jun. 2008;Roraima;16.320;1.196;412783;4841862423;4.15
639;jul. 2008;Roraima;15.802;1.309;412783;4841862423;4.15
640;ago. 2008;Roraima;16.163;1.230;412783;4841862423;4.15
641;set. 2008;Roraima;19.288;1.178;412783;4841862423;4.15
642;out. 2008;Roraima;19.117;1.402;412783;4841862423;4.15
643;nov. 2008;Roraima;19.846;1.189;412783;4841862423;4.15
644;dez. 2008;Roraima;18.878;1.283;412783;4841862423;4.15
645;jan. 2009;Roraima;18.158;1.125;421499;5671974582;4.2
646;fev. 2009;Roraima;18.421;1.208;421499;5671974582;4.2
647;mar. 2009;Roraima;18.504;1.415;421499;5671974582;4.2
648;abr. 2009;Roraima;19.114;1.352;421499;5671974582;4.2
649;mai. 2009;Roraima;20.749;1.336;421499;5671974582;4.2
650;jun. 2009;Roraima;18.349;1.189;421499;5671974582;4.2
651;jul. 2009;Roraima;17.052;1.352;421499;5671974582;4.2
652;ago. 2009;Roraima;18.441;1.169;421499;5671974582;4.2
653;set. 2009;Roraima;20.951;1.221;421499;5671974582;4.2
654;out. 2009;Roraima;22.497;1.267;421499;5671974582;4.2
655;nov. 2009;Roraima;22.332;1.286;421499;5671974582;4.2
656;dez. 2009;Roraima;21.100;1.218;421499;5671974582;4.2
657;jan. 2010;Roraima;21.131;1.576;450479;6639150477;4.35
658;fev. 2010;Roraima;20.660;1.459;450479;6639150477;4.35
659;mar. 2010;Roraima;20.704;1.541;450479;6639150477;4.35
660;abr. 2010;Roraima;23.176;1.731;450479;6639150477;4.35
661;mai. 2010;Roraima;20.934;1.466;450479;6639150477;4.35
662;jun. 2010;Roraima;21.177;1.346;450479;6639150477;4.35
663;jul. 2010;Roraima;19.751;1.225;450479;6639150477;4.35
664;ago. 2010;Roraima;20.711;1.457;450479;6639150477;4.35
665;set. 2010;Roraima;23.041;1.296;450479;6639150477;4.35
666;out. 2010;Roraima;25.407;1.491;450479;6639150477;4.35
667;nov. 2010;Roraima;24.357;1.284;450479;6639150477;4.35
668;dez. 2010;Roraima;22.801;1.229;450479;6639150477;4.35
669;jan. 2011;Roraima;26.337;1.480;460165;7303719268;4.5
670;fev. 2011;Roraima;20.497;1.120;460165;7303719268;4.5
671;mar. 2011;Roraima;22.617;1.463;460165;7303719268;4.5
672;abr. 2011;Roraima;25.055;1.339;460165;7303719268;4.5
673;mai. 2011;Roraima;22.674;1.338;460165;7303719268;4.5
674;jun. 2011;Roraima;21.751;1.312;460165;7303719268;4.5
675;jul. 2011;Roraima;23.181;1.132;460165;7303719268;4.5
676;ago. 2011;Roraima;22.942;1.199;460165;7303719268;4.5
677;set. 2011;Roraima;26.372;1.452;460165;7303719268;4.5
678;out. 2011;Roraima;27.977;1.397;460165;7303719268;4.5
679;nov. 2011;Roraima;25.364;1.227;460165;7303719268;4.5
680;dez. 2011;Roraima;27.174;1.343;460165;7303719268;4.5
681;jan. 2012;Roraima;26.119;1.313;469524;7711467115;4.65
682;fev. 2012;Roraima;25.765;1.336;469524;7711467115;4.65
683;mar. 2012;Roraima;26.320;1.738;469524;7711467115;4.65
684;abr. 2012;Roraima;27.094;2.030;469524;7711467115;4.65
685;mai. 2012;Roraima;25.701;1.584;469524;7711467115;4.65
686;jun. 2012;Roraima;26.847;1.730;469524;7711467115;4.65
687;jul. 2012;Roraima;25.334;1.514;469524;7711467115;4.65
688;ago. 2012;Roraima;24.906;1.484;469524;7711467115;4.65
689;set. 2012;Roraima;26.822;1.451;469524;7711467115;4.65
690;out. 2012;Roraima;30.931;1.416;469524;7711467115;4.65
691;nov. 2012;Roraima;32.072;1.463;469524;7711467115;4.65
692;dez. 2012;Roraima;31.409;1.584;469524;7711467115;4.65
693;jan. 2013;Roraima;29.191;1.646;488072;9010725277;4.8
694;fev. 2013;Roraima;28.157;1.422;488072;9010725277;4.8
695;mar. 2013;Roraima;27.623;1.605;488072;9010725277;4.8
696;abr. 2013;Roraima;33.177;1.909;488072;9010725277;4.8
697;mai. 2013;Roraima;28.260;1.604;488072;9010725277;4.8
698;jun. 2013;Roraima;28.084;1.340;488072;9010725277;4.8
699;jul. 2013;Roraima;28.603;1.472;488072;9010725277;4.8
700;ago. 2013;Roraima;27.236;1.464;488072;9010725277;4.8
701;set. 2013;Roraima;27.934;1.397;488072;9010725277;4.8
702;out. 2013;Roraima;34.267;1.426;488072;9010725277;4.8
703;nov. 2013;Roraima;32.386;1.305;488072;9010725277;4.8
704;dez. 2013;Roraima;32.174;1.470;488072;9010725277;4.8
705;jan. 2014;Roraima;33.357;1.431;496936;9744122309;4.95
706;fev. 2014;Roraima;31.556;1.190;496936;9744122309;4.95
707;mar. 2014;Roraima;33.852;1.542;496936;9744122309;4.95
708;abr. 2014;Roraima;33.127;1.657;496936;9744122309;4.95
709;mai. 2014;Roraima;35.178;1.860;496936;9744122309;4.95
710;jun. 2014;Roraima;33.656;1.533;496936;9744122309;4.95
711;jul. 2014;Roraima;31.600;1.693;496936;9744122309;4.95
712;ago. 2014;Roraima;30.824;1.623;496936;9744122309;4.95
713;set. 2014;Roraima;37.950;1.944;496936;9744122309;4.95
714;out. 2014;Roraima;40.392;2.013;496936;9744122309;4.95
715;nov. 2014;Roraima;35.716;1.760;496936;9744122309;4.95
716;dez. 2014;Roraima;38.299;1.845;496936;9744122309;4.95
717;jan. 2015;Roraima;37.956;1.770;505665;10242905137;5.1
718;fev. 2015;Roraima;34.292;1.700;505665;10242905137;5.1
719;mar. 2015;Roraima;39.064;2.057;505665;10242905137;5.1
720;abr. 2015;Roraima;37.949;1.808;505665;10242905137;5.1
721;mai. 2015;Roraima;35.022;1.800;505665;10242905137;5.1
722;jun. 2015;Roraima;32.112;1.751;505665;10242905137;5.1
723;jul. 2015;Roraima;34.950;1.681;505665;10242905137;5.1
724;ago. 2015;Roraima;35.141;1.582;505665;10242905137;5.1
725;set. 2015;Roraima;40.465;1.934;505665;10242905137;5.1
726;out. 2015;Roraima;46.783;1.991;505665;10242905137;5.1
727;nov. 2015;Roraima;41.775;2.071;505665;10242905137;5.1
728;dez. 2015;Roraima;40.081;2.659;505665;10242905137;5.1
729;jan. 2016;Roraima;37.808;2.068;514229;11013237213;5.25
730;fev. 2016;Roraima;39.292;2.108;514229;11013237213;5.25
731;mar. 2016;Roraima;43.841;2.380;514229;11013237213;5.25
732;abr. 2016;Roraima;41.058;2.111;514229;11013237213;5.25
733;mai. 2016;Roraima;36.431;2.315;514229;11013237213;5.25
734;jun. 2016;Roraima;34.877;2.192;514229;11013237213;5.25
735;jul. 2016;Roraima;33.672;2.113;514229;11013237213;5.25
736;ago. 2016;Roraima;38.602;2.149;514229;11013237213;5.25
737;set. 2016;Roraima;39.368;2.209;514229;11013237213;5.25
738;out. 2016;Roraima;41.685;2.121;514229;11013237213;5.25
739;nov. 2016;Roraima;42.026;2.076;514229;11013237213;5.25
740;dez. 2016;Roraima;42.702;2.192;514229;11013237213;5.25
741;jan. 2017;Roraima;37.554;2.209;522636;12104709147;5.4
742;fev. 2017;Roraima;35.364;2.059;522636;12104709147;5.4
743;mar. 2017;Roraima;40.613;2.285;522636;12104709147;5.4
744;abr. 2017;Roraima;35.844;2.200;522636;12104709147;5.4
