,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao,PIB
2897,set. 2009,Sergipe,58.338,115.310,2019679,21707243228
2898,out. 2009,Sergipe,60.813,127.014,2019679,21707243228
2899,nov. 2009,Sergipe,62.849,121.726,2019679,21707243228
2900,dez. 2009,Sergipe,66.563,118.619,2019679,21707243228
2901,jan. 2010,Sergipe,67.154,116.933,2068017,26404893223
2902,fev. 2010,Sergipe,66.157,111.454,2068017,26404893223
2903,mar. 2010,Sergipe,67.294,126.783,2068017,26404893223
2904,abr. 2010,Sergipe,73.432,110.405,2068017,26404893223
2905,mai. 2010,Sergipe,67.807,122.669,2068017,26404893223
2906,jun. 2010,Sergipe,65.780,122.469,2068017,26404893223
2907,jul. 2010,Sergipe,62.897,130.747,2068017,26404893223
2908,ago. 2010,Sergipe,62.524,121.613,2068017,26404893223
2909,set. 2010,Sergipe,61.500,122.069,2068017,26404893223
2910,out. 2010,Sergipe,63.534,132.086,2068017,26404893223
2911,nov. 2010,Sergipe,70.142,129.900,2068017,26404893223
2912,dez. 2010,Sergipe,75.160,124.342,2068017,26404893223
2913,jan. 2011,Sergipe,74.952,125.324,2089819,29108271857
2914,fev. 2011,Sergipe,68.802,106.642,2089819,29108271857
2915,mar. 2011,Sergipe,77.597,127.258,2089819,29108271857
2916,abr. 2011,Sergipe,76.701,124.751,2089819,29108271857
2917,mai. 2011,Sergipe,73.070,129.595,2089819,29108271857
2918,jun. 2011,Sergipe,64.533,123.995,2089819,29108271857
2919,jul. 2011,Sergipe,68.119,133.271,2089819,29108271857
2920,ago. 2011,Sergipe,68.009,133.880,2089819,29108271857
2921,set. 2011,Sergipe,67.974,134.904,2089819,29108271857
2922,out. 2011,Sergipe,67.268,139.946,2089819,29108271857
2923,nov. 2011,Sergipe,71.392,131.987,2089819,29108271857
2924,dez. 2011,Sergipe,75.511,134.123,2089819,29108271857
2925,jan. 2012,Sergipe,78.410,126.729,2110867,32853180807
2926,fev. 2012,Sergipe,73.749,125.156,2110867,32853180807
2927,mar. 2012,Sergipe,78.594,139.469,2110867,32853180807
2928,abr. 2012,Sergipe,79.289,128.333,2110867,32853180807
2929,mai. 2012,Sergipe,74.186,137.434,2110867,32853180807
2930,jun. 2012,Sergipe,73.333,121.033,2110867,32853180807
2931,jul. 2012,Sergipe,70.994,132.440,2110867,32853180807
2932,ago. 2012,Sergipe,72.608,131.591,2110867,32853180807
2933,set. 2012,Sergipe,67.432,123.778,2110867,32853180807
2934,out. 2012,Sergipe,71.728,135.586,2110867,32853180807
2935,nov. 2012,Sergipe,72.124,135.212,2110867,32853180807
2936,dez. 2012,Sergipe,78.013,135.831,2110867,32853180807
2937,jan. 2013,Sergipe,88.811,128.057,2195662,35335986073
2938,fev. 2013,Sergipe,85.489,124.615,2195662,35335986073
2939,mar. 2013,Sergipe,85.903,136.263,2195662,35335986073
2940,abr. 2013,Sergipe,88.531,132.571,2195662,35335986073
2941,mai. 2013,Sergipe,83.567,133.228,2195662,35335986073
2942,jun. 2013,Sergipe,79.371,134.407,2195662,35335986073
2943,jul. 2013,Sergipe,79.029,140.558,2195662,35335986073
2944,ago. 2013,Sergipe,75.126,141.653,2195662,35335986073
2945,set. 2013,Sergipe,74.273,134.369,2195662,35335986073
2946,out. 2013,Sergipe,77.972,142.387,2195662,35335986073
2947,nov. 2013,Sergipe,78.376,139.153,2195662,35335986073
2948,dez. 2013,Sergipe,82.738,142.182,2195662,35335986073
2949,jan. 2014,Sergipe,93.910,133.237,2219574,37472431502
2950,fev. 2014,Sergipe,93.621,135.516,2219574,37472431502
2951,mar. 2014,Sergipe,89.624,134.244,2219574,37472431502
2952,abr. 2014,Sergipe,90.678,129.092,2219574,37472431502
2953,mai. 2014,Sergipe,88.845,127.420,2219574,37472431502
2954,jun. 2014,Sergipe,84.398,121.322,2219574,37472431502
2955,jul. 2014,Sergipe,81.796,128.956,2219574,37472431502
2956,ago. 2014,Sergipe,79.659,136.356,2219574,37472431502
2957,set. 2014,Sergipe,80.006,141.281,2219574,37472431502
2958,out. 2014,Sergipe,80.451,146.579,2219574,37472431502
2959,nov. 2014,Sergipe,84.940,128.246,2219574,37472431502
2960,dez. 2014,Sergipe,84.691,133.720,2219574,37472431502
2961,jan. 2015,Sergipe,99.158,136.732,2242937,38556530458
2962,fev. 2015,Sergipe,95.126,129.777,2242937,38556530458
2963,mar. 2015,Sergipe,93.017,136.997,2242937,38556530458
2964,abr. 2015,Sergipe,98.119,131.713,2242937,38556530458
2965,mai. 2015,Sergipe,91.542,124.553,2242937,38556530458
2966,jun. 2015,Sergipe,86.199,122.812,2242937,38556530458
2967,jul. 2015,Sergipe,80.480,121.074,2242937,38556530458
2968,ago. 2015,Sergipe,77.610,122.523,2242937,38556530458
2969,set. 2015,Sergipe,85.014,116.954,2242937,38556530458
2970,out. 2015,Sergipe,84.125,125.104,2242937,38556530458
2971,nov. 2015,Sergipe,85.944,118.264,2242937,38556530458
2972,dez. 2015,Sergipe,89.083,117.880,2242937,38556530458
2973,jan. 2016,Sergipe,94.972,120.428,2265779,38877438482
2974,fev. 2016,Sergipe,94.167,115.811,2265779,38877438482
2975,mar. 2016,Sergipe,100.023,118.134,2265779,38877438482
2976,abr. 2016,Sergipe,93.014,117.363,2265779,38877438482
2977,mai. 2016,Sergipe,92.379,112.119,2265779,38877438482
2978,jun. 2016,Sergipe,87.984,114.100,2265779,38877438482
2979,jul. 2016,Sergipe,84.956,118.149,2265779,38877438482
2980,ago. 2016,Sergipe,82.421,117.659,2265779,38877438482
2981,set. 2016,Sergipe,86.215,117.446,2265779,38877438482
2982,out. 2016,Sergipe,85.047,114.276,2265779,38877438482
2983,nov. 2016,Sergipe,91.786,119.020,2265779,38877438482
2984,dez. 2016,Sergipe,92.824,115.751,2265779,38877438482
2985,jan. 2017,Sergipe,93.792,116.144,2288116,40711486162
2986,fev. 2017,Sergipe,91.520,109.108,2288116,40711486162
2987,mar. 2017,Sergipe,102.066,111.555,2288116,40711486162
2988,abr. 2017,Sergipe,97.783,109.157,2288116,40711486162
2989,mai. 2017,Sergipe,95.594,108.598,2288116,40711486162
2990,jun. 2017,Sergipe,89.177,103.223,2288116,40711486162
2991,jul. 2017,Sergipe,80.317,107.210,2288116,40711486162
2992,ago. 2017,Sergipe,82.672,98.327,2288116,40711486162
2993,set. 2017,Sergipe,78.387,91.689,2288116,40711486162
2994,out. 2017,Sergipe,82.486,109.507,2288116,40711486162
2995,nov. 2017,Sergipe,91.201,115.118,2288116,40711486162
2996,dez. 2017,Sergipe,89.843,116.097,2288116,40711486162
2997,jan. 2018,Sergipe,96.681,117.788,2278308,42017981279
2998,fev. 2018,Sergipe,97.330,103.537,2278308,42017981279
2999,mar. 2018,Sergipe,100.099,107.039,2278308,42017981279
3000,abr. 2018,Sergipe,99.888,103.166,2278308,42017981279
3001,mai. 2018,Sergipe,95.035,100.064,2278308,42017981279
3002,jun. 2018,Sergipe,89.000,93.392,2278308,42017981279
3003,jul. 2018,Sergipe,84.068,105.352,2278308,42017981279
3004,ago. 2018,Sergipe,84.330,106.612,2278308,42017981279
3005,set. 2018,Sergipe,82.581,106.601,2278308,42017981279
3006,out. 2018,Sergipe,91.515,103.832,2278308,42017981279
3007,nov. 2018,Sergipe,96.720,98.253,2278308,42017981279
3008,dez. 2018,Sergipe,93.956,101.835,2278308,42017981279
3009,jan. 2019,Sergipe,107.222,100.750,2298696,44689482882
3010,fev. 2019,Sergipe,102.907,86.675,2298696,44689482882
3011,mar. 2019,Sergipe,109.258,86.944,2298696,44689482882
3012,abr. 2019,Sergipe,106.458,86.064,2298696,44689482882
3013,mai. 2019,Sergipe,109.588,93.802,2298696,44689482882
3014,jun. 2019,Sergipe,98.919,87.131,2298696,44689482882
3015,jul. 2019,Sergipe,93.408,88.520,2298696,44689482882
3016,ago. 2019,Sergipe,89.118,88.955,2298696,44689482882
3017,set. 2019,Sergipe,91.821,91.268,2298696,44689482882
3018,out. 2019,Sergipe,96.460,92.013,2298696,44689482882
3019,nov. 2019,Sergipe,101.900,90.481,2298696,44689482882
3020,dez. 2019,Sergipe,105.921,90.733,2298696,44689482882
3021,jan. 2020,Sergipe,109.490,88.673,2318822,45409656566
3022,fev. 2020,Sergipe,110.842,90.167,2318822,45409656566
3023,mar. 2020,Sergipe,117.739,87.398,2318822,45409656566
3024,abr. 2020,Sergipe,109.730,74.195,2318822,45409656566
3025,mai. 2020,Sergipe,114.661,82.294,2318822,45409656566
3026,jun. 2020,Sergipe,100.101,80.323,2318822,45409656566
3027,jul. 2020,Sergipe,95.033,83.766,2318822,45409656566
3028,ago. 2020,Sergipe,93.428,91.464,2318822,45409656566
3029,set. 2020,Sergipe,100.821,90.142,2318822,45409656566
3030,out. 2020,Sergipe,104.010,96.833,2318822,45409656566
3031,nov. 2020,Sergipe,112.649,88.119,2318822,45409656566
3032,dez. 2020,Sergipe,113.448,91.531,2318822,45409656566
3033,jan. 2004,Bahia,294.798,762.417,13682074,77931724707
3034,fev. 2004,Bahia,269.980,726.121,13682074,77931724707
3035,mar. 2004,Bahia,276.717,770.471,13682074,77931724707
3036,abr. 2004,Bahia,290.815,764.757,13682074,77931724707
3037,mai. 2004,Bahia,282.304,779.519,13682074,77931724707
3038,jun. 2004,Bahia,265.518,781.390,13682074,77931724707
3039,jul. 2004,Bahia,263.190,805.060,13682074,77931724707
3040,ago. 2004,Bahia,247.536,815.621,13682074,77931724707
3041,set. 2004,Bahia,261.495,822.756,13682074,77931724707
3042,out. 2004,Bahia,271.886,811.124,13682074,77931724707
3043,nov. 2004,Bahia,285.609,812.218,13682074,77931724707
3044,dez. 2004,Bahia,284.402,833.825,13682074,77931724707
3045,jan. 2005,Bahia,308.754,805.554,13815334,88291882625
3046,fev. 2005,Bahia,309.170,736.078,13815334,88291882625
3047,mar. 2005,Bahia,296.338,765.275,13815334,88291882625
3048,abr. 2005,Bahia,297.905,796.032,13815334,88291882625
3049,mai. 2005,Bahia,290.164,836.189,13815334,88291882625
3050,jun. 2005,Bahia,278.458,785.342,13815334,88291882625
3051,jul. 2005,Bahia,276.319,851.201,13815334,88291882625
3052,ago. 2005,Bahia,274.644,838.479,13815334,88291882625
3053,set. 2005,Bahia,281.416,822.425,13815334,88291882625
3054,out. 2005,Bahia,293.224,806.449,13815334,88291882625
3055,nov. 2005,Bahia,298.957,781.115,13815334,88291882625
3056,dez. 2005,Bahia,300.201,815.769,13815334,88291882625
3057,jan. 2006,Bahia,312.171,786.325,13950146,95347801942
3058,fev. 2006,Bahia,300.999,720.579,13950146,95347801942
3059,mar. 2006,Bahia,331.774,808.781,13950146,95347801942
3060,abr. 2006,Bahia,308.367,788.924,13950146,95347801942
3061,mai. 2006,Bahia,297.839,801.784,13950146,95347801942
3062,jun. 2006,Bahia,292.267,782.628,13950146,95347801942
3063,jul. 2006,Bahia,285.329,813.557,13950146,95347801942
3064,ago. 2006,Bahia,289.946,834.049,13950146,95347801942
3065,set. 2006,Bahia,299.087,818.276,13950146,95347801942
3066,out. 2006,Bahia,310.795,834.810,13950146,95347801942
3067,nov. 2006,Bahia,336.258,800.948,13950146,95347801942
3068,dez. 2006,Bahia,301.693,797.228,13950146,95347801942
3069,jan. 2007,Bahia,334.772,811.622,14080670,109329527526
3070,fev. 2007,Bahia,313.590,723.730,14080670,109329527526
3071,mar. 2007,Bahia,313.295,792.383,14080670,109329527526
3072,abr. 2007,Bahia,318.180,816.848,14080670,109329527526
3073,mai. 2007,Bahia,313.571,849.841,14080670,109329527526
3074,jun. 2007,Bahia,320.403,826.404,14080670,109329527526
3075,jul. 2007,Bahia,322.837,881.770,14080670,109329527526
3076,ago. 2007,Bahia,314.851,889.652,14080670,109329527526
3077,set. 2007,Bahia,298.310,907.844,14080670,109329527526
3078,out. 2007,Bahia,324.225,923.649,14080670,109329527526
3079,nov. 2007,Bahia,339.018,889.659,14080670,109329527526
3080,dez. 2007,Bahia,339.630,943.326,14080670,109329527526
3081,jan. 2008,Bahia,372.812,912.301,14502575,121667454628
3082,fev. 2008,Bahia,359.460,853.940,14502575,121667454628
3083,mar. 2008,Bahia,347.264,884.220,14502575,121667454628
3084,abr. 2008,Bahia,354.743,899.274,14502575,121667454628
3085,mai. 2008,Bahia,351.089,988.764,14502575,121667454628
3086,jun. 2008,Bahia,327.991,914.868,14502575,121667454628
3087,jul. 2008,Bahia,340.619,902.382,14502575,121667454628
3088,ago. 2008,Bahia,331.064,935.925,14502575,121667454628
3089,set. 2008,Bahia,329.078,929.076,14502575,121667454628
3090,out. 2008,Bahia,363.019,924.689,14502575,121667454628
3091,nov. 2008,Bahia,344.470,851.215,14502575,121667454628
3092,dez. 2008,Bahia,368.734,772.928,14502575,121667454628
3093,jan. 2009,Bahia,382.482,711.933,14637364,137942480645
3094,fev. 2009,Bahia,375.572,729.195,14637364,137942480645
3095,mar. 2009,Bahia,414.481,823.600,14637364,137942480645
3096,abr. 2009,Bahia,406.421,764.659,14637364,137942480645
3097,mai. 2009,Bahia,367.466,725.886,14637364,137942480645
3098,jun. 2009,Bahia,346.978,749.503,14637364,137942480645
3099,jul. 2009,Bahia,369.963,783.366,14637364,137942480645
3100,ago. 2009,Bahia,376.397,835.056,14637364,137942480645
3101,set. 2009,Bahia,392.617,832.422,14637364,137942480645
3102,out. 2009,Bahia,398.026,875.602,14637364,137942480645
3103,nov. 2009,Bahia,390.808,786.998,14637364,137942480645
3104,dez. 2009,Bahia,430.971,854.592,14637364,137942480645
3105,jan. 2010,Bahia,408.145,848.065,14016906,154419547376
3106,fev. 2010,Bahia,406.420,826.438,14016906,154419547376
3107,mar. 2010,Bahia,470.355,923.110,14016906,154419547376
3108,abr. 2010,Bahia,433.233,850.847,14016906,154419547376
3109,mai. 2010,Bahia,429.537,887.791,14016906,154419547376
3110,jun. 2010,Bahia,434.058,874.992,14016906,154419547376
3111,jul. 2010,Bahia,416.799,876.645,14016906,154419547376
3112,ago. 2010,Bahia,411.273,845.725,14016906,154419547376
3113,set. 2010,Bahia,414.874,863.745,14016906,154419547376
3114,out. 2010,Bahia,421.907,902.594,14016906,154419547376
3115,nov. 2010,Bahia,458.677,832.345,14016906,154419547376
3116,dez. 2010,Bahia,470.919,801.947,14016906,154419547376
3117,jan. 2011,Bahia,474.264,753.520,14097534,166602816895
3118,fev. 2011,Bahia,428.866,670.448,14097534,166602816895
3119,mar. 2011,Bahia,483.671,820.449,14097534,166602816895
3120,abr. 2011,Bahia,437.675,795.306,14097534,166602816895
3121,mai. 2011,Bahia,453.789,811.576,14097534,166602816895
3122,jun. 2011,Bahia,424.552,788.415,14097534,166602816895
3123,jul. 2011,Bahia,443.913,799.154,14097534,166602816895
3124,ago. 2011,Bahia,439.918,829.131,14097534,166602816895
3125,set. 2011,Bahia,431.842,775.231,14097534,166602816895
3126,out. 2011,Bahia,448.539,778.900,14097534,166602816895
3127,nov. 2011,Bahia,441.912,758.447,14097534,166602816895
3128,dez. 2011,Bahia,458.159,753.544,14097534,166602816895
3129,jan. 2012,Bahia,480.979,781.754,14175341,182572530053
3130,fev. 2012,Bahia,446.543,747.738,14175341,182572530053
3131,mar. 2012,Bahia,508.147,796.999,14175341,182572530053
3132,abr. 2012,Bahia,459.259,795.345,14175341,182572530053
3133,mai. 2012,Bahia,488.717,814.656,14175341,182572530053
3134,jun. 2012,Bahia,446.767,721.021,14175341,182572530053
3135,jul. 2012,Bahia,432.327,794.156,14175341,182572530053
3136,ago. 2012,Bahia,447.781,817.838,14175341,182572530053
3137,set. 2012,Bahia,438.307,837.619,14175341,182572530053
3138,out. 2012,Bahia,449.432,842.309,14175341,182572530053
3139,nov. 2012,Bahia,449.515,822.602,14175341,182572530053
3140,dez. 2012,Bahia,456.949,830.112,14175341,182572530053
3141,jan. 2013,Bahia,513.311,831.666,15044137,204844273539
3142,fev. 2013,Bahia,520.115,776.760,15044137,204844273539
3143,mar. 2013,Bahia,535.203,823.022,15044137,204844273539
3144,abr. 2013,Bahia,566.515,851.024,15044137,204844273539
3145,mai. 2013,Bahia,507.814,836.212,15044137,204844273539
3146,jun. 2013,Bahia,451.487,801.154,15044137,204844273539
3147,jul. 2013,Bahia,503.116,858.842,15044137,204844273539
3148,ago. 2013,Bahia,498.097,807.858,15044137,204844273539
3149,set. 2013,Bahia,486.122,811.932,15044137,204844273539
3150,out. 2013,Bahia,520.787,846.468,15044137,204844273539
3151,nov. 2013,Bahia,519.768,825.217,15044137,204844273539
3152,dez. 2013,Bahia,521.219,832.378,15044137,204844273539
3153,jan. 2014,Bahia,578.715,844.087,15126371,223929966172
3154,fev. 2014,Bahia,553.326,794.082,15126371,223929966172
3155,mar. 2014,Bahia,561.657,875.133,15126371,223929966172
3156,abr. 2014,Bahia,566.467,878.973,15126371,223929966172
3157,mai. 2014,Bahia,554.866,875.061,15126371,223929966172
3158,jun. 2014,Bahia,506.804,855.734,15126371,223929966172
3159,jul. 2014,Bahia,524.295,918.818,15126371,223929966172
3160,ago. 2014,Bahia,510.134,940.293,15126371,223929966172
3161,set. 2014,Bahia,515.269,932.715,15126371,223929966172
3162,out. 2014,Bahia,540.011,926.534,15126371,223929966172
3163,nov. 2014,Bahia,563.169,933.782,15126371,223929966172
3164,dez. 2014,Bahia,551.470,908.777,15126371,223929966172
3165,jan. 2015,Bahia,589.553,830.607,15203334,245043689661
3166,fev. 2015,Bahia,580.843,784.990,15203334,245043689661
3167,mar. 2015,Bahia,591.643,856.098,15203334,245043689661
3168,abr. 2015,Bahia,594.996,814.206,15203334,245043689661
3169,mai. 2015,Bahia,564.525,866.490,15203334,245043689661
3170,jun. 2015,Bahia,511.455,822.239,15203334,245043689661
3171,jul. 2015,Bahia,512.981,761.232,15203334,245043689661
3172,ago. 2015,Bahia,502.116,784.701,15203334,245043689661
3173,set. 2015,Bahia,521.558,701.506,15203334,245043689661
3174,out. 2015,Bahia,546.481,755.292,15203334,245043689661
3175,nov. 2015,Bahia,563.255,734.471,15203334,245043689661
3176,dez. 2015,Bahia,607.354,738.941,15203334,245043689661
3177,jan. 2016,Bahia,614.458,725.634,15276566,258738970256
3178,fev. 2016,Bahia,570.365,713.668,15276566,258738970256
3179,mar. 2016,Bahia,631.933,750.835,15276566,258738970256
3180,abr. 2016,Bahia,613.334,650.939,15276566,258738970256
3181,mai. 2016,Bahia,561.774,767.238,15276566,258738970256
3182,jun. 2016,Bahia,560.490,713.984,15276566,258738970256
3183,jul. 2016,Bahia,516.563,727.304,15276566,258738970256
3184,ago. 2016,Bahia,528.354,715.331,15276566,258738970256
3185,set. 2016,Bahia,548.515,698.015,15276566,258738970256
3186,out. 2016,Bahia,555.323,731.017,15276566,258738970256
3187,nov. 2016,Bahia,579.105,711.767,15276566,258738970256
3188,dez. 2016,Bahia,608.363,722.289,15276566,258738970256
3189,jan. 2017,Bahia,591.437,738.579,15344447,268724090234
3190,fev. 2017,Bahia,572.688,689.505,15344447,268724090234
3191,mar. 2017,Bahia,605.117,771.879,15344447,268724090234
3192,abr. 2017,Bahia,597.532,724.496,15344447,268724090234
3193,mai. 2017,Bahia,595.280,735.098,15344447,268724090234
3194,jun. 2017,Bahia,567.245,751.213,15344447,268724090234
3195,jul. 2017,Bahia,513.190,798.559,15344447,268724090234
3196,ago. 2017,Bahia,514.989,785.648,15344447,268724090234
3197,set. 2017,Bahia,530.870,711.080,15344447,268724090234
3198,out. 2017,Bahia,564.216,788.899,15344447,268724090234
3199,nov. 2017,Bahia,587.768,736.519,15344447,268724090234
3200,dez. 2017,Bahia,602.290,733.056,15344447,268724090234
3201,jan. 2018,Bahia,594.642,776.684,14812617,286239541110
3202,fev. 2018,Bahia,601.810,714.266,14812617,286239541110
3203,mar. 2018,Bahia,602.875,780.358,14812617,286239541110
3204,abr. 2018,Bahia,622.165,760.950,14812617,286239541110
3205,mai. 2018,Bahia,582.166,773.601,14812617,286239541110
3206,jun. 2018,Bahia,568.324,758.522,14812617,286239541110
3207,jul. 2018,Bahia,536.426,804.375,14812617,286239541110
3208,ago. 2018,Bahia,542.482,812.443,14812617,286239541110
3209,set. 2018,Bahia,545.671,742.655,14812617,286239541110
3210,out. 2018,Bahia,592.172,776.631,14812617,286239541110
3211,nov. 2018,Bahia,638.944,792.922,14812617,286239541110
3212,dez. 2018,Bahia,612.250,788.078,14812617,286239541110
3213,jan. 2019,Bahia,610.558,800.239,14873064,293240503586
3214,fev. 2019,Bahia,621.313,745.055,14873064,293240503586
3215,mar. 2019,Bahia,694.334,808.796,14873064,293240503586
3216,abr. 2019,Bahia,618.620,784.414,14873064,293240503586
3217,mai. 2019,Bahia,636.722,831.250,14873064,293240503586
3218,jun. 2019,Bahia,572.968,773.845,14873064,293240503586
3219,jul. 2019,Bahia,561.100,798.634,14873064,293240503586
3220,ago. 2019,Bahia,535.701,746.868,14873064,293240503586
3221,set. 2019,Bahia,555.105,673.620,14873064,293240503586
3222,out. 2019,Bahia,618.470,754.857,14873064,293240503586
3223,nov. 2019,Bahia,639.439,729.280,14873064,293240503586
3224,dez. 2019,Bahia,677.537,783.033,14873064,293240503586
