,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao
544,jun. 2013,Amazonas,148.947,144.558,3807921
545,jul. 2013,Amazonas,156.300,151.609,3807921
546,ago. 2013,Amazonas,153.192,159.810,3807921
547,set. 2013,Amazonas,159.813,150.586,3807921
548,out. 2013,Amazonas,167.620,163.286,3807921
549,nov. 2013,Amazonas,170.727,153.287,3807921
550,dez. 2013,Amazonas,167.608,134.659,3807921
551,jan. 2014,Amazonas,158.494,151.841,3873743
552,fev. 2014,Amazonas,151.437,144.760,3873743
553,mar. 2014,Amazonas,150.863,146.843,3873743
554,abr. 2014,Amazonas,147.437,148.922,3873743
555,mai. 2014,Amazonas,166.291,152.727,3873743
556,jun. 2014,Amazonas,165.613,126.412,3873743
557,jul. 2014,Amazonas,167.968,150.633,3873743
558,ago. 2014,Amazonas,178.266,155.460,3873743
559,set. 2014,Amazonas,185.528,157.672,3873743
560,out. 2014,Amazonas,175.892,162.271,3873743
561,nov. 2014,Amazonas,181.972,154.328,3873743
562,dez. 2014,Amazonas,181.638,135.060,3873743
563,jan. 2015,Amazonas,184.302,145.619,3938336
564,fev. 2015,Amazonas,163.148,137.665,3938336
565,mar. 2015,Amazonas,162.421,150.848,3938336
566,abr. 2015,Amazonas,167.071,140.461,3938336
567,mai. 2015,Amazonas,165.618,140.492,3938336
568,jun. 2015,Amazonas,173.372,130.102,3938336
569,jul. 2015,Amazonas,181.883,135.015,3938336
570,ago. 2015,Amazonas,184.892,150.822,3938336
571,set. 2015,Amazonas,205.056,141.451,3938336
572,out. 2015,Amazonas,220.542,148.581,3938336
573,nov. 2015,Amazonas,190.606,136.238,3938336
574,dez. 2015,Amazonas,191.329,112.967,3938336
575,jan. 2016,Amazonas,183.270,128.298,4001667
576,fev. 2016,Amazonas,180.837,119.260,4001667
577,mar. 2016,Amazonas,174.715,126.944,4001667
578,abr. 2016,Amazonas,173.616,118.606,4001667
579,mai. 2016,Amazonas,163.733,125.263,4001667
580,jun. 2016,Amazonas,176.283,115.529,4001667
581,jul. 2016,Amazonas,174.292,135.752,4001667
582,ago. 2016,Amazonas,182.429,123.003,4001667
583,set. 2016,Amazonas,177.687,151.940,4001667
584,out. 2016,Amazonas,176.644,148.659,4001667
585,nov. 2016,Amazonas,181.473,167.018,4001667
586,dez. 2016,Amazonas,179.642,91.527,4001667
587,jan. 2017,Amazonas,164.930,132.247,4063614
588,fev. 2017,Amazonas,150.442,122.159,4063614
589,mar. 2017,Amazonas,161.155,126.918,4063614
590,abr. 2017,Amazonas,154.760,123.705,4063614
591,mai. 2017,Amazonas,162.034,130.672,4063614
592,jun. 2017,Amazonas,174.059,130.321,4063614
593,jul. 2017,Amazonas,162.788,135.341,4063614
594,ago. 2017,Amazonas,183.271,151.110,4063614
595,set. 2017,Amazonas,180.538,135.856,4063614
596,out. 2017,Amazonas,172.220,141.983,4063614
597,nov. 2017,Amazonas,174.385,138.225,4063614
598,dez. 2017,Amazonas,161.988,126.027,4063614
599,jan. 2018,Amazonas,150.720,136.594,4080611
600,fev. 2018,Amazonas,148.345,127.208,4080611
601,mar. 2018,Amazonas,164.572,142.774,4080611
602,abr. 2018,Amazonas,167.163,137.867,4080611
603,mai. 2018,Amazonas,169.774,141.522,4080611
604,jun. 2018,Amazonas,166.906,126.108,4080611
605,jul. 2018,Amazonas,169.457,140.518,4080611
606,ago. 2018,Amazonas,175.711,149.424,4080611
607,set. 2018,Amazonas,176.887,137.103,4080611
608,out. 2018,Amazonas,187.257,147.865,4080611
609,nov. 2018,Amazonas,175.274,136.456,4080611
610,dez. 2018,Amazonas,152.443,119.259,4080611
611,jan. 2019,Amazonas,149.603,135.982,4144597
612,fev. 2019,Amazonas,152.345,125.802,4144597
613,mar. 2019,Amazonas,174.683,131.291,4144597
614,abr. 2019,Amazonas,174.548,137.001,4144597
615,mai. 2019,Amazonas,171.025,140.268,4144597
616,jun. 2019,Amazonas,170.380,128.568,4144597
617,jul. 2019,Amazonas,173.774,141.588,4144597
618,ago. 2019,Amazonas,185.321,150.913,4144597
619,set. 2019,Amazonas,178.109,141.750,4144597
620,out. 2019,Amazonas,154.303,150.827,4144597
621,nov. 2019,Amazonas,173.341,146.196,4144597
622,dez. 2019,Amazonas,179.815,123.692,4144597
623,jan. 2020,Amazonas,175.460,143.557,4207714
624,fev. 2020,Amazonas,177.783,136.565,4207714
625,mar. 2020,Amazonas,185.400,145.218,4207714
626,abr. 2020,Amazonas,177.562,91.784,4207714
627,mai. 2020,Amazonas,178.898,104.728,4207714
628,jun. 2020,Amazonas,187.447,129.398,4207714
629,jul. 2020,Amazonas,201.294,147.101,4207714
630,ago. 2020,Amazonas,202.224,152.691,4207714
631,set. 2020,Amazonas,204.860,156.169,4207714
632,out. 2020,Amazonas,197.224,160.106,4207714
633,nov. 2020,Amazonas,189.010,153.069,4207714
634,dez. 2020,Amazonas,175.868,141.022,4207714
635,jan. 2021,Amazonas,165.005,129.755,4269995
636,fev. 2021,Amazonas,148.929,130.051,4269995
637,mar. 2021,Amazonas,154.891,157.052,4269995
638,abr. 2021,Amazonas,170.668,152.061,4269995
639,mai. 2021,Amazonas,170.229,157.178,4269995
640,jun. 2021,Amazonas,168.679,152.013,4269995
641,jul. 2021,Amazonas,158.265,156.045,4269995
642,ago. 2021,Amazonas,173.543,165.693,4269995
643,set. 2021,Amazonas,190.024,161.271,4269995
644,out. 2021,Amazonas,183.208,165.608,4269995
645,nov. 2021,Amazonas,189.235,160.214,4269995
646,dez. 2021,Amazonas,185.067,139.296,4269995
647,jan. 2004,Roraima,15.607,1.686,381896
648,fev. 2004,Roraima,14.793,1.599,381896
649,mar. 2004,Roraima,14.461,1.680,381896
650,abr. 2004,Roraima,15.417,1.811,381896
651,mai. 2004,Roraima,13.130,1.831,381896
652,jun. 2004,Roraima,13.541,1.661,381896
653,jul. 2004,Roraima,13.256,1.154,381896
654,ago. 2004,Roraima,12.645,1.081,381896
655,set. 2004,Roraima,14.175,1.749,381896
656,out. 2004,Roraima,15.159,1.619,381896
657,nov. 2004,Roraima,15.656,1.036,381896
658,dez. 2004,Roraima,15.434,2.049,381896
659,jan. 2005,Roraima,15.679,1.152,391317
660,fev. 2005,Roraima,15.026,456,391317
661,mar. 2005,Roraima,14.307,1.205,391317
662,abr. 2005,Roraima,15.098,1.264,391317
663,mai. 2005,Roraima,13.314,1.274,391317
664,jun. 2005,Roraima,13.301,1.196,391317
665,jul. 2005,Roraima,13.875,963,391317
666,ago. 2005,Roraima,13.537,942,391317
667,set. 2005,Roraima,15.015,1.055,391317
668,out. 2005,Roraima,15.410,1.183,391317
669,nov. 2005,Roraima,17.629,1.113,391317
670,dez. 2005,Roraima,14.389,1.250,391317
671,jan. 2006,Roraima,14.278,1.119,403344
672,fev. 2006,Roraima,13.675,1.664,403344
673,mar. 2006,Roraima,13.721,1.290,403344
674,abr. 2006,Roraima,13.664,840,403344
675,mai. 2006,Roraima,14.371,1.280,403344
676,jun. 2006,Roraima,13.646,1.285,403344
677,jul. 2006,Roraima,12.750,1.167,403344
678,ago. 2006,Roraima,13.898,1.079,403344
679,set. 2006,Roraima,15.376,1.174,403344
680,out. 2006,Roraima,16.753,1.085,403344
681,nov. 2006,Roraima,17.264,1.193,403344
682,dez. 2006,Roraima,15.600,1.087,403344
683,jan. 2007,Roraima,16.789,1.096,395725
684,fev. 2007,Roraima,15.271,1.213,395725
685,mar. 2007,Roraima,16.230,1.352,395725
686,abr. 2007,Roraima,16.218,1.176,395725
687,mai. 2007,Roraima,16.377,1.255,395725
688,jun. 2007,Roraima,15.291,1.190,395725
689,jul. 2007,Roraima,14.677,1.211,395725
690,ago. 2007,Roraima,15.746,1.250,395725
691,set. 2007,Roraima,16.519,1.164,395725
692,out. 2007,Roraima,16.668,1.178,395725
693,nov. 2007,Roraima,18.699,1.246,395725
694,dez. 2007,Roraima,17.072,1.332,395725
695,jan. 2008,Roraima,16.410,1.216,412783
696,fev. 2008,Roraima,16.787,1.368,412783
697,mar. 2008,Roraima,17.219,1.349,412783
698,abr. 2008,Roraima,17.722,1.468,412783
699,mai. 2008,Roraima,17.532,1.232,412783
700,jun. 2008,Roraima,16.320,1.196,412783
701,jul. 2008,Roraima,15.802,1.309,412783
702,ago. 2008,Roraima,16.163,1.230,412783
703,set. 2008,Roraima,19.288,1.178,412783
704,out. 2008,Roraima,19.117,1.402,412783
705,nov. 2008,Roraima,19.846,1.189,412783
706,dez. 2008,Roraima,18.878,1.283,412783
707,jan. 2009,Roraima,18.158,1.125,421499
708,fev. 2009,Roraima,18.421,1.208,421499
709,mar. 2009,Roraima,18.504,1.415,421499
710,abr. 2009,Roraima,19.114,1.352,421499
711,mai. 2009,Roraima,20.749,1.336,421499
712,jun. 2009,Roraima,18.349,1.189,421499
713,jul. 2009,Roraima,17.052,1.352,421499
714,ago. 2009,Roraima,18.441,1.169,421499
715,set. 2009,Roraima,20.951,1.221,421499
716,out. 2009,Roraima,22.497,1.267,421499
717,nov. 2009,Roraima,22.332,1.286,421499
718,dez. 2009,Roraima,21.100,1.218,421499
719,jan. 2010,Roraima,21.131,1.576,450479
720,fev. 2010,Roraima,20.660,1.459,450479
721,mar. 2010,Roraima,20.704,1.541,450479
722,abr. 2010,Roraima,23.176,1.731,450479
723,mai. 2010,Roraima,20.934,1.466,450479
724,jun. 2010,Roraima,21.177,1.346,450479
725,jul. 2010,Roraima,19.751,1.225,450479
726,ago. 2010,Roraima,20.711,1.457,450479
727,set. 2010,Roraima,23.041,1.296,450479
728,out. 2010,Roraima,25.407,1.491,450479
729,nov. 2010,Roraima,24.357,1.284,450479
730,dez. 2010,Roraima,22.801,1.229,450479
731,jan. 2011,Roraima,26.337,1.480,460165
732,fev. 2011,Roraima,20.497,1.120,460165
733,mar. 2011,Roraima,22.617,1.463,460165
734,abr. 2011,Roraima,25.055,1.339,460165
735,mai. 2011,Roraima,22.674,1.338,460165
736,jun. 2011,Roraima,21.751,1.312,460165
737,jul. 2011,Roraima,23.181,1.132,460165
738,ago. 2011,Roraima,22.942,1.199,460165
739,set. 2011,Roraima,26.372,1.452,460165
740,out. 2011,Roraima,27.977,1.397,460165
741,nov. 2011,Roraima,25.364,1.227,460165
742,dez. 2011,Roraima,27.174,1.343,460165
743,jan. 2012,Roraima,26.119,1.313,469524
744,fev. 2012,Roraima,25.765,1.336,469524
745,mar. 2012,Roraima,26.320,1.738,469524
746,abr. 2012,Roraima,27.094,2.030,469524
747,mai. 2012,Roraima,25.701,1.584,469524
748,jun. 2012,Roraima,26.847,1.730,469524
749,jul. 2012,Roraima,25.334,1.514,469524
750,ago. 2012,Roraima,24.906,1.484,469524
751,set. 2012,Roraima,26.822,1.451,469524
752,out. 2012,Roraima,30.931,1.416,469524
753,nov. 2012,Roraima,32.072,1.463,469524
754,dez. 2012,Roraima,31.409,1.584,469524
755,jan. 2013,Roraima,29.191,1.646,488072
756,fev. 2013,Roraima,28.157,1.422,488072
757,mar. 2013,Roraima,27.623,1.605,488072
758,abr. 2013,Roraima,33.177,1.909,488072
759,mai. 2013,Roraima,28.260,1.604,488072
760,jun. 2013,Roraima,28.084,1.340,488072
761,jul. 2013,Roraima,28.603,1.472,488072
762,ago. 2013,Roraima,27.236,1.464,488072
763,set. 2013,Roraima,27.934,1.397,488072
764,out. 2013,Roraima,34.267,1.426,488072
765,nov. 2013,Roraima,32.386,1.305,488072
766,dez. 2013,Roraima,32.174,1.470,488072
767,jan. 2014,Roraima,33.357,1.431,496936
768,fev. 2014,Roraima,31.556,1.190,496936
769,mar. 2014,Roraima,33.852,1.542,496936
770,abr. 2014,Roraima,33.127,1.657,496936
771,mai. 2014,Roraima,35.178,1.860,496936
772,jun. 2014,Roraima,33.656,1.533,496936
773,jul. 2014,Roraima,31.600,1.693,496936
774,ago. 2014,Roraima,30.824,1.623,496936
775,set. 2014,Roraima,37.950,1.944,496936
776,out. 2014,Roraima,40.392,2.013,496936
777,nov. 2014,Roraima,35.716,1.760,496936
778,dez. 2014,Roraima,38.299,1.845,496936
779,jan. 2015,Roraima,37.956,1.770,505665
780,fev. 2015,Roraima,34.292,1.700,505665
781,mar. 2015,Roraima,39.064,2.057,505665
782,abr. 2015,Roraima,37.949,1.808,505665
783,mai. 2015,Roraima,35.022,1.800,505665
784,jun. 2015,Roraima,32.112,1.751,505665
785,jul. 2015,Roraima,34.950,1.681,505665
786,ago. 2015,Roraima,35.141,1.582,505665
787,set. 2015,Roraima,40.465,1.934,505665
788,out. 2015,Roraima,46.783,1.991,505665
789,nov. 2015,Roraima,41.775,2.071,505665
790,dez. 2015,Roraima,40.081,2.659,505665
791,jan. 2016,Roraima,37.808,2.068,514229
792,fev. 2016,Roraima,39.292,2.108,514229
793,mar. 2016,Roraima,43.841,2.380,514229
794,abr. 2016,Roraima,41.058,2.111,514229
795,mai. 2016,Roraima,36.431,2.315,514229
796,jun. 2016,Roraima,34.877,2.192,514229
797,jul. 2016,Roraima,33.672,2.113,514229
798,ago. 2016,Roraima,38.602,2.149,514229
799,set. 2016,Roraima,39.368,2.209,514229
800,out. 2016,Roraima,41.685,2.121,514229
801,nov. 2016,Roraima,42.026,2.076,514229
802,dez. 2016,Roraima,42.702,2.192,514229
803,jan. 2017,Roraima,37.554,2.209,522636
804,fev. 2017,Roraima,35.364,2.059,522636
805,mar. 2017,Roraima,40.613,2.285,522636
806,abr. 2017,Roraima,35.844,2.200,522636
807,mai. 2017,Roraima,38.851,1.826,522636
808,jun. 2017,Roraima,35.787,1.703,522636
809,jul. 2017,Roraima,34.039,1.753,522636
810,ago. 2017,Roraima,41.140,1.850,522636
811,set. 2017,Roraima,41.100,1.887,522636
812,out. 2017,Roraima,45.261,2.017,522636
813,nov. 2017,Roraima,46.648,2.140,522636
814,dez. 2017,Roraima,43.720,2.202,522636
815,jan. 2018,Roraima,39.403,2.306,576568
816,fev. 2018,Roraima,41.580,2.560,576568
817,mar. 2018,Roraima,41.063,3.164,576568
818,abr. 2018,Roraima,43.959,2.750,576568
819,mai. 2018,Roraima,36.643,1.889,576568
820,jun. 2018,Roraima,35.689,2.222,576568
821,jul. 2018,Roraima,33.337,1.948,576568
822,ago. 2018,Roraima,39.203,2.261,576568
823,set. 2018,Roraima,38.489,2.198,576568
824,out. 2018,Roraima,49.372,2.509,576568
825,nov. 2018,Roraima,46.589,2.452,576568
826,dez. 2018,Roraima,37.118,2.405,576568
827,jan. 2019,Roraima,39.638,2.172,605761
828,fev. 2019,Roraima,37.511,2.251,605761
829,mar. 2019,Roraima,41.200,2.418,605761
830,abr. 2019,Roraima,45.030,2.178,605761
831,mai. 2019,Roraima,38.162,2.043,605761
832,jun. 2019,Roraima,30.526,1.658,605761
833,jul. 2019,Roraima,36.212,1.718,605761
834,ago. 2019,Roraima,34.234,1.579,605761
835,set. 2019,Roraima,37.114,1.823,605761
836,out. 2019,Roraima,41.771,1.886,605761
837,nov. 2019,Roraima,40.081,1.565,605761
838,dez. 2019,Roraima,39.457,1.471,605761
839,jan. 2020,Roraima,40.377,1.645,631181
840,fev. 2020,Roraima,37.768,1.755,631181
841,mar. 2020,Roraima,47.738,2.126,631181
842,abr. 2020,Roraima,45.688,2.117,631181
843,mai. 2020,Roraima,40.068,1.927,631181
844,jun. 2020,Roraima,39.524,1.552,631181
845,jul. 2020,Roraima,39.823,1.870,631181
846,ago. 2020,Roraima,38.617,1.832,631181
847,set. 2020,Roraima,45.426,2.009,631181
848,out. 2020,Roraima,48.601,1.971,631181
849,nov. 2020,Roraima,45.923,1.693,631181
850,dez. 2020,Roraima,46.761,2.099,631181
851,jan. 2021,Roraima,41.040,1.851,652713
852,fev. 2021,Roraima,41.033,1.851,652713
853,mar. 2021,Roraima,41.959,1.878,652713
854,abr. 2021,Roraima,47.037,2.029,652713
855,mai. 2021,Roraima,41.502,1.790,652713
856,jun. 2021,Roraima,41.891,1.689,652713
857,jul. 2021,Roraima,43.905,1.666,652713
858,ago. 2021,Roraima,44.216,1.698,652713
859,set. 2021,Roraima,51.657,1.824,652713
860,out. 2021,Roraima,52.671,1.839,652713
861,nov. 2021,Roraima,54.429,1.929,652713
862,dez. 2021,Roraima,51.401,1.963,652713
863,jan. 2004,Pará,141.171,716.659,6850181
864,fev. 2004,Pará,133.722,682.266,6850181
865,mar. 2004,Pará,129.020,746.171,6850181
866,abr. 2004,Pará,145.309,727.245,6850181
867,mai. 2004,Pará,137.325,764.490,6850181
868,jun. 2004,Pará,141.205,764.359,6850181
869,jul. 2004,Pará,135.724,789.528,6850181
870,ago. 2004,Pará,146.423,829.605,6850181
871,set. 2004,Pará,141.930,766.214,6850181
872,out. 2004,Pará,142.047,786.786,6850181
873,nov. 2004,Pará,149.190,781.721,6850181
874,dez. 2004,Pará,148.315,792.055,6850181
875,jan. 2005,Pará,148.187,785.787,6970586
876,fev. 2005,Pará,135.499,760.992,6970586
877,mar. 2005,Pará,139.527,785.031,6970586
878,abr. 2005,Pará,144.594,756.442,6970586
879,mai. 2005,Pará,143.910,788.183,6970586
880,jun. 2005,Pará,147.107,766.592,6970586
881,jul. 2005,Pará,148.916,777.011,6970586
882,ago. 2005,Pará,155.237,779.845,6970586
883,set. 2005,Pará,155.233,763.414,6970586
884,out. 2005,Pará,153.266,813.700,6970586
885,nov. 2005,Pará,155.462,800.522,6970586
886,dez. 2005,Pará,151.126,812.652,6970586
887,jan. 2006,Pará,148.007,811.498,7110465
888,fev. 2006,Pará,141.043,744.696,7110465
889,mar. 2006,Pará,140.327,831.637,7110465
890,abr. 2006,Pará,145.249,801.659,7110465
891,mai. 2006,Pará,142.382,829.385,7110465
892,jun. 2006,Pará,150.346,806.779,7110465
893,jul. 2006,Pará,151.026,835.116,7110465
894,ago. 2006,Pará,153.364,856.277,7110465
895,set. 2006,Pará,160.642,829.534,7110465
896,out. 2006,Pará,162.296,856.823,7110465
897,nov. 2006,Pará,163.488,830.876,7110465
898,dez. 2006,Pará,154.257,852.392,7110465
899,jan. 2007,Pará,154.411,851.421,7090378
900,fev. 2007,Pará,147.312,781.071,7090378
901,mar. 2007,Pará,138.718,858.492,7090378
902,abr. 2007,Pará,152.320,825.670,7090378
903,mai. 2007,Pará,151.091,874.376,7090378
904,jun. 2007,Pará,158.765,851.548,7090378
905,jul. 2007,Pará,151.926,887.014,7090378
906,ago. 2007,Pará,161.267,892.295,7090378
907,set. 2007,Pará,166.001,862.467,7090378
908,out. 2007,Pará,165.917,901.730,7090378
909,nov. 2007,Pará,171.958,872.630,7090378
910,dez. 2007,Pará,166.256,902.181,7090378
911,jan. 2008,Pará,163.528,851.024,7321493
912,fev. 2008,Pará,156.153,824.316,7321493
913,mar. 2008,Pará,154.892,876.612,7321493
914,abr. 2008,Pará,157.539,851.073,7321493
915,mai. 2008,Pará,161.655,862.089,7321493
916,jun. 2008,Pará,169.302,888.618,7321493
917,jul. 2008,Pará,173.327,902.769,7321493
918,ago. 2008,Pará,179.638,906.196,7321493
919,set. 2008,Pará,186.502,899.871,7321493
920,out. 2008,Pará,187.768,945.228,7321493
921,nov. 2008,Pará,180.662,887.893,7321493
922,dez. 2008,Pará,178.632,891.837,7321493
923,jan. 2009,Pará,180.075,889.771,7397238
924,fev. 2009,Pará,161.006,762.417,7397238
925,mar. 2009,Pará,157.631,836.233,7397238
926,abr. 2009,Pará,163.107,844.488,7397238
927,mai. 2009,Pará,154.174,845.516,7397238
928,jun. 2009,Pará,163.761,887.186,7397238
929,jul. 2009,Pará,175.330,892.443,7397238
930,ago. 2009,Pará,180.265,878.670,7397238
931,set. 2009,Pará,184.526,858.711,7397238
932,out. 2009,Pará,183.142,884.109,7397238
933,nov. 2009,Pará,186.641,876.965,7397238
934,dez. 2009,Pará,188.780,871.536,7397238
935,jan. 2010,Pará,178.777,889.357,7581051
936,fev. 2010,Pará,172.000,824.699,7581051
937,mar. 2010,Pará,189.197,908.104,7581051
938,abr. 2010,Pará,192.523,880.638,7581051
939,mai. 2010,Pará,186.366,922.039,7581051
940,jun. 2010,Pará,203.057,900.574,7581051
941,jul. 2010,Pará,195.809,935.000,7581051
942,ago. 2010,Pará,195.784,940.042,7581051
943,set. 2010,Pará,202.757,924.963,7581051
944,out. 2010,Pará,203.412,940.662,7581051
945,nov. 2010,Pará,202.378,914.299,7581051
946,dez. 2010,Pará,198.594,944.851,7581051
947,jan. 2011,Pará,188.012,950.985,7688593
948,fev. 2011,Pará,167.876,875.387,7688593
949,mar. 2011,Pará,185.733,999.451,7688593
950,abr. 2011,Pará,180.107,965.135,7688593
951,mai. 2011,Pará,187.413,983.060,7688593
952,jun. 2011,Pará,206.890,968.450,7688593
953,jul. 2011,Pará,198.203,1.001.011,7688593
954,ago. 2011,Pará,204.041,1.000.207,7688593
955,set. 2011,Pará,208.937,966.021,7688593
956,out. 2011,Pará,204.164,1.023.582,7688593
957,nov. 2011,Pará,203.099,961.390,7688593
958,dez. 2011,Pará,211.474,1.002.643,7688593
959,jan. 2012,Pará,198.220,1.012.349,7792561
960,fev. 2012,Pará,178.508,973.415,7792561
961,mar. 2012,Pará,191.858,1.039.877,7792561
962,abr. 2012,Pará,191.370,970.226,7792561
963,mai. 2012,Pará,204.746,987.352,7792561
964,jun. 2012,Pará,199.579,933.425,7792561
965,jul. 2012,Pará,193.269,967.909,7792561
966,ago. 2012,Pará,212.529,955.720,7792561
967,set. 2012,Pará,210.148,931.195,7792561
968,out. 2012,Pará,207.894,958.893,7792561
969,nov. 2012,Pará,216.717,896.867,7792561
970,dez. 2012,Pará,204.270,926.565,7792561
971,jan. 2013,Pará,208.748,933.187,7969654
972,fev. 2013,Pará,199.909,858.514,7969654
973,mar. 2013,Pará,191.863,958.442,7969654
974,abr. 2013,Pará,209.138,950.715,7969654
975,mai. 2013,Pará,211.554,925.314,7969654
976,jun. 2013,Pará,218.029,896.100,7969654
977,jul. 2013,Pará,218.625,960.714,7969654
978,ago. 2013,Pará,226.308,963.036,7969654
979,set. 2013,Pará,220.480,945.846,7969654
980,out. 2013,Pará,240.917,1.001.090,7969654
981,nov. 2013,Pará,233.986,984.636,7969654
982,dez. 2013,Pará,252.463,1.047.594,7969654
983,jan. 2014,Pará,228.022,1.024.812,8073924
984,fev. 2014,Pará,246.922,935.238,8073924
985,mar. 2014,Pará,262.120,1.021.545,8073924
986,abr. 2014,Pará,244.895,1.001.964,8073924
987,mai. 2014,Pará,271.989,1.023.313,8073924
988,jun. 2014,Pará,264.325,985.358,8073924
989,jul. 2014,Pará,383.030,1.019.564,8073924
990,ago. 2014,Pará,183.918,1.017.174,8073924
991,set. 2014,Pará,271.768,1.024.137,8073924
992,out. 2014,Pará,273.147,1.008.162,8073924
993,nov. 2014,Pará,277.656,992.444,8073924
994,dez. 2014,Pará,292.463,1.031.564,8073924
995,jan. 2015,Pará,262.569,1.020.038,8175113
996,fev. 2015,Pará,258.543,941.181,8175113
997,mar. 2015,Pará,250.537,1.023.041,8175113
998,abr. 2015,Pará,231.749,985.767,8175113
999,mai. 2015,Pará,246.142,1.043.584,8175113
1000,jun. 2015,Pará,244.945,1.014.041,8175113
1001,jul. 2015,Pará,291.331,1.060.582,8175113
1002,ago. 2015,Pará,290.433,1.060.573,8175113
1003,set. 2015,Pará,300.510,1.049.463,8175113
1004,out. 2015,Pará,337.330,1.055.370,8175113
1005,nov. 2015,Pará,370.682,1.024.837,8175113
1006,dez. 2015,Pará,347.261,1.070.700,8175113
1007,jan. 2016,Pará,291.134,1.026.982,8272724
1008,fev. 2016,Pará,276.301,1.010.625,8272724
1009,mar. 2016,Pará,267.248,1.104.091,8272724
1010,abr. 2016,Pará,278.336,1.007.567,8272724
1011,mai. 2016,Pará,296.113,1.081.295,8272724
1012,jun. 2016,Pará,319.036,1.020.612,8272724
1013,jul. 2016,Pará,340.868,1.081.574,8272724
1014,ago. 2016,Pará,331.059,1.071.344,8272724
1015,set. 2016,Pará,336.335,1.048.796,8272724
1016,out. 2016,Pará,334.891,1.073.430,8272724
1017,nov. 2016,Pará,333.288,1.044.323,8272724
1018,dez. 2016,Pará,341.490,1.101.293,8272724
1019,jan. 2017,Pará,293.688,1.076.758,8366628
1020,fev. 2017,Pará,263.632,962.340,8366628
1021,mar. 2017,Pará,273.397,1.085.914,8366628
1022,abr. 2017,Pará,290.847,1.026.175,8366628
1023,mai. 2017,Pará,319.859,1.097.157,8366628
1024,jun. 2017,Pará,325.598,1.050.522,8366628
1025,jul. 2017,Pará,318.338,1.111.756,8366628
1026,ago. 2017,Pará,342.029,1.093.518,8366628
1027,set. 2017,Pará,344.209,1.042.325,8366628
1028,out. 2017,Pará,345.840,1.093.398,8366628
1029,nov. 2017,Pará,342.382,1.053.167,8366628
1030,dez. 2017,Pará,350.094,1.072.847,8366628
